ts,sym,rule,side,trig,off,tp,sl,entry,exit,status,ret,fee,funding,hold_h,touched,recovered,pnl1x,pnl2x,queue_vol,f1,tbsi
2026-09-02 10:12:28,CRVUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3717,0.3729,stop,-0.300,0.040,-0.00006,0.04,1,1,-0.3399,-0.6799,22087.1500,1,
2026-09-02 10:13:04,NEARUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,1.8313,1.8405,tp,0.500,0.000,0.00023,0.19,1,1,0.4998,0.9995,10574.3333,1,
2026-09-02 10:14:12,CRVUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3745,0.3727,tp,0.500,0.000,-0.00002,0.01,1,1,0.5000,1.0000,65260.3000,1,
2026-09-02 10:14:52,FILUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.7711,0.7687,stop,-0.300,0.040,0.00005,0.04,1,0,-0.3401,-0.6801,14980.8500,1,
2026-09-02 10:15:04,CRVUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3747,0.3724,tp,0.600,0.000,-0.00004,0.03,1,1,0.6000,1.2001,82835.8667,1,
2026-09-02 10:15:38,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.8306,5.8481,stop,-0.300,0.040,-0.00016,0.13,1,0,-0.3398,-0.6797,2954.5000,1,
2026-09-02 10:16:31,NEARUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,1.8407,1.8462,stop,-0.300,0.040,-0.00007,0.06,1,1,-0.3399,-0.6799,26535.2174,1,
2026-09-02 10:17:23,XRPUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,1.3350,1.3390,stop,-0.300,0.040,-0.00020,0.18,1,1,-0.3398,-0.6796,231692.2188,1,
2026-09-02 10:19:25,BOMEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,-0.00006,0.10,1,1,-0.3399,-0.6799,12468379.6250,1,
2026-09-02 10:20:17,ETHFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.5541,0.5558,stop,-0.300,0.040,-0.00008,0.13,1,1,-0.3399,-0.6798,3679.5286,1,
2026-09-02 10:20:50,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.8717,5.8893,stop,-0.300,0.040,-0.00004,0.03,1,0,-0.3400,-0.6799,5109.6667,1,
2026-09-02 10:20:50,UNIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,5.8843,5.9137,stop,-0.500,0.040,-0.00004,0.03,1,1,-0.5400,-1.0799,15252.1333,1,
2026-09-02 10:20:51,UNIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,5.8732,5.9025,stop,-0.500,0.040,-0.00004,0.03,1,1,-0.5400,-1.0799,15783.9048,0,
2026-09-02 10:20:53,SUIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7147,0.7169,stop,-0.300,0.040,-0.00013,0.13,1,1,-0.3399,-0.6797,113471.9000,1,
2026-09-02 10:20:59,ORDIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,3.8737,3.8854,stop,-0.300,0.040,-0.00009,0.22,1,1,-0.3399,-0.6798,8001.1588,1,
2026-09-02 10:21:01,WLDUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3595,0.3606,stop,-0.300,0.040,-0.00014,0.12,1,1,-0.3399,-0.6797,34967.6286,1,
2026-09-02 10:21:02,TRUMPUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.2495,2.2562,stop,-0.300,0.040,-0.00015,0.23,1,1,-0.3399,-0.6797,30394.1233,1,
2026-09-02 10:21:07,BOMEUSDC,adapt_s,short,0.2260,0.2260,0.7533,0.4708,0.0009,0.0009,stop,-0.471,0.040,-0.00008,0.13,1,1,-0.5108,-1.0215,13409428.7500,1,
2026-09-02 10:21:33,ETHUSDC,adapt_s,short,0.1531,0.1531,0.5102,0.3189,2397.4139,2405.0586,stop,-0.319,0.040,-0.00033,0.38,1,1,-0.3585,-0.7171,52.3510,1,
2026-09-02 10:21:35,DOGEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0808,0.0810,stop,-0.300,0.040,-0.00031,0.25,1,1,-0.3397,-0.6794,3550964.4000,1,
2026-09-02 10:21:37,XRPUSDC,adapt_s,short,0.2071,0.2071,0.6904,0.4315,1.3351,1.3408,stop,-0.431,0.040,-0.00029,0.25,1,1,-0.4712,-0.9424,234718.2062,1,
2026-09-02 10:21:39,ADAUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1951,0.1960,stop,-0.500,0.040,-0.00016,0.25,1,1,-0.5398,-1.0797,1331304.4375,1,
2026-09-02 10:21:43,UNIUSDC,adapt_s,short,0.4587,0.4587,1.5289,0.9556,5.8819,5.9381,stop,-0.956,0.040,-0.00005,0.04,1,1,-0.9955,-1.9910,15790.6000,1,
2026-09-02 10:21:46,SUIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.7145,0.7180,stop,-0.500,0.040,-0.00023,0.23,1,1,-0.5398,-1.0795,361382.8235,1,
2026-09-02 10:21:52,WIFUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1919,0.1925,stop,-0.300,0.040,-0.00004,0.07,1,1,-0.3400,-0.6799,30237.3818,1,
2026-09-02 10:21:56,WLDUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3591,0.3609,stop,-0.500,0.040,-0.00028,0.23,1,1,-0.5397,-1.0794,91244.1765,1,
2026-09-02 10:22:03,BOMEUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.0009,0.0009,stop,-0.500,0.040,-0.00003,0.04,1,1,-0.5400,-1.0799,15561016.0667,1,
2026-09-02 10:22:38,ADAUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1958,0.1964,stop,-0.300,0.040,-0.00005,0.09,1,1,-0.3399,-0.6799,779648.9000,1,
2026-09-02 10:22:45,TIAUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3469,0.3479,stop,-0.300,0.040,0.00003,0.16,1,1,-0.3400,-0.6801,2978.6667,1,
2026-09-02 10:22:57,BIOUSDC,adapt_s,short,0.2332,0.2332,0.7772,0.4858,0.0252,0.0254,stop,-0.486,0.040,-0.00017,0.26,1,1,-0.5256,-1.0512,239392.2857,1,
2026-09-02 10:23:37,SUIUSDC,adapt_s,short,0.2930,0.2930,0.9766,0.6104,0.7143,0.7186,stop,-0.610,0.040,-0.00027,0.28,1,1,-0.6501,-1.3002,374856.5100,1,
2026-09-02 10:23:51,BOMEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,-0.00001,0.02,1,0,-0.3400,-0.6800,147997.0000,1,
2026-09-02 10:24:30,FILUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.7680,0.7657,stop,-0.300,0.040,0.00004,0.03,1,1,-0.3400,-0.6801,36452.6000,1,
2026-09-02 10:24:30,TIAUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3468,0.3486,stop,-0.500,0.040,0.00003,0.28,1,1,-0.5400,-1.0801,58359.1765,1,
2026-09-02 10:24:35,ORDIUSDC,adapt_s,short,0.2516,0.2516,0.8386,0.5241,3.8757,3.8960,stop,-0.524,0.040,-0.00005,0.12,1,1,-0.5641,-1.1282,1846.6462,1,
2026-09-02 10:24:37,WLDUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.3599,0.3617,stop,-0.500,0.040,-0.00009,0.07,1,1,-0.5399,-1.0798,61560.3609,0,
2026-09-02 10:24:39,ARBUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1104,0.1108,stop,-0.300,0.040,-0.00004,0.03,1,1,-0.3400,-0.6799,153850.3789,1,
2026-09-02 10:24:40,ARBUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1106,0.1112,stop,-0.500,0.040,-0.00004,0.03,1,1,-0.5400,-1.0799,154783.3545,1,
2026-09-02 10:24:45,ETHFIUSDC,adapt_s,short,0.2949,0.2949,0.9830,0.6144,0.5546,0.5580,stop,-0.614,0.040,-0.00006,0.10,1,1,-0.6543,-1.3086,7834.7643,1,
2026-09-02 10:24:46,ETHFIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.5558,0.5585,stop,-0.500,0.040,-0.00005,0.07,1,1,-0.5400,-1.0799,18115.4938,1,
2026-09-02 10:24:46,KAITOUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.2995,0.3004,stop,-0.300,0.040,-0.00004,0.07,1,1,-0.3400,-0.6799,44445.2400,1,
2026-09-02 10:25:12,DOGEUSDC,adapt_s,short,0.1896,0.1896,0.6319,0.3949,0.0808,0.0811,stop,-0.395,0.040,-0.00039,0.31,1,1,-0.4346,-0.8691,3430092.2000,1,
2026-09-02 10:25:14,LINKUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,11.1182,11.1515,stop,-0.300,0.040,-0.00039,0.31,1,1,-0.3396,-0.6792,4687.7919,1,
2026-09-02 10:25:15,ADAUSDC,adapt_s,short,0.2588,0.2588,0.8625,0.5391,0.1957,0.1968,stop,-0.539,0.040,-0.00008,0.13,1,1,-0.5790,-1.1580,808401.1091,1,
2026-09-02 10:25:16,AVAXUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,7.1433,7.1647,stop,-0.300,0.040,0.00002,0.31,1,1,-0.3400,-0.6800,10117.9944,1,
2026-09-02 10:25:20,NEARUSDC,adapt_s,short,0.2999,0.2999,0.9997,0.6248,1.8445,1.8560,stop,-0.625,0.040,-0.00024,0.19,1,1,-0.6645,-1.3291,55643.2778,1,
2026-09-02 10:25:20,NEARUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,1.8462,1.8554,stop,-0.500,0.040,-0.00018,0.15,1,1,-0.5398,-1.0796,57333.8519,1,
2026-09-02 10:25:23,TIAUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3487,0.3497,stop,-0.300,0.040,0.00000,0.01,1,0,-0.3400,-0.6800,14944.5000,1,
2026-09-02 10:25:29,WLDUSDC,adapt_s,short,0.3203,0.3203,1.0676,0.6673,0.3595,0.3619,stop,-0.667,0.040,-0.00023,0.19,1,1,-0.7070,-1.4141,38072.3556,1,
2026-09-02 10:25:30,TRUMPUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,2.2435,2.2547,tp,0.500,0.000,0.00001,0.01,1,1,0.5000,1.0000,4858.9600,1,
2026-09-02 10:25:32,ARBUSDC,adapt_s,short,0.4454,0.4454,1.4845,0.9278,0.1105,0.1116,stop,-0.928,0.040,-0.00006,0.04,1,1,-0.9678,-1.9355,163273.5212,1,
2026-09-02 10:25:33,ARBUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.1110,0.1116,stop,-0.500,0.040,-0.00002,0.01,1,1,-0.5400,-1.0800,152025.4379,0,
2026-09-02 10:25:33,BIOUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0254,0.0254,stop,-0.300,0.040,-0.00005,0.07,1,1,-0.3400,-0.6799,196744.2000,1,
2026-09-02 10:26:02,ETHUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2399.4894,2406.6879,stop,-0.300,0.040,-0.00029,0.32,1,1,-0.3397,-0.6794,36.7108,1,
2026-09-02 10:26:25,BOMEUSDC,adapt_s,short,0.2416,0.2416,0.8055,0.5034,0.0009,0.0009,stop,-0.503,0.040,-0.00004,0.06,1,0,-0.5434,-1.0868,640151.0000,1,
2026-09-02 10:27:21,BOMEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,-0.00001,0.01,1,1,-0.3400,-0.6800,7942305.6667,1,
2026-09-02 10:27:21,BOMEUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.0009,0.0009,stop,-0.500,0.040,-0.00001,0.01,1,1,-0.5400,-1.0800,13498021.4000,1,
2026-09-02 10:27:58,AVAXUSDC,adapt_s,short,0.1725,0.1725,0.5751,0.3595,7.1413,7.1670,stop,-0.359,0.040,0.00001,0.35,1,1,-0.3995,-0.7990,7575.8219,1,
2026-09-02 10:28:01,NEARUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,1.8537,1.8593,stop,-0.300,0.040,-0.00011,0.09,1,1,-0.3399,-0.6798,13905.1429,1,
2026-09-02 10:28:02,NEARUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,1.8503,1.8596,stop,-0.500,0.040,-0.00015,0.12,1,1,-0.5399,-1.0797,83610.5417,0,
2026-09-02 10:28:05,TIAUSDC,adapt_s,short,0.4312,0.4312,1.4372,0.8983,0.3477,0.3508,stop,-0.898,0.040,0.00001,0.10,1,1,-0.9383,-1.8765,31976.7222,1,
2026-09-02 10:28:08,WIFUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1928,0.1934,stop,-0.300,0.040,-0.00003,0.04,1,1,-0.3400,-0.6799,22035.4500,1,
2026-09-02 10:28:09,WIFUSDC,adapt_s,short,0.2879,0.2879,0.9598,0.5999,0.1921,0.1932,stop,-0.600,0.040,-0.00021,0.34,1,1,-0.6397,-1.2793,27918.6500,1,
2026-09-02 10:28:09,WIFUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1921,0.1930,stop,-0.500,0.040,-0.00021,0.34,1,1,-0.5398,-1.0796,112176.3059,1,
2026-09-02 10:28:47,SOLUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,99.1379,99.4353,stop,-0.300,0.040,0.00023,0.37,1,1,-0.3402,-0.6805,10783.4187,1,
2026-09-02 10:28:50,LINKUSDC,adapt_s,short,0.2194,0.2194,0.7314,0.4572,11.1203,11.1712,stop,-0.457,0.040,-0.00046,0.37,1,1,-0.4967,-0.9934,5366.7500,1,
2026-09-02 10:28:54,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.9519,5.9697,stop,-0.300,0.040,-0.00002,0.02,1,1,-0.3400,-0.6800,11837.7500,1,
2026-09-02 10:29:05,ORDIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,3.8853,3.9048,stop,-0.500,0.040,-0.00007,0.13,1,1,-0.5399,-1.0799,9333.7156,1,
2026-09-02 10:29:18,NEOUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.0230,2.0291,stop,-0.300,0.040,-0.00013,0.10,1,1,-0.3399,-0.6797,716.8275,1,
2026-09-02 10:29:19,NEOUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,2.0190,2.0291,stop,-0.500,0.040,-0.00044,0.35,1,1,-0.5396,-1.0791,2637.6629,1,
2026-09-02 10:29:41,BTCUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,77053.9002,77285.0619,stop,-0.300,0.040,-0.00045,0.38,1,1,-0.3395,-0.6791,2.3422,1,
2026-09-02 10:29:42,SOLUSDC,adapt_s,short,0.1912,0.1912,0.6374,0.3984,99.1292,99.5241,stop,-0.398,0.040,0.00023,0.38,1,1,-0.4386,-0.8772,10893.2160,1,
2026-09-02 10:29:55,HBARUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0733,0.0736,stop,-0.300,0.040,-0.00001,0.22,1,1,-0.3400,-0.6800,262574.8333,1,
2026-09-02 10:30:42,UNIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,5.9697,5.9339,tp,0.600,0.000,-0.00004,0.03,1,1,0.6000,1.2001,19345.2222,1,
2026-09-02 10:30:48,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7750,0.7774,stop,-0.300,0.040,-0.00004,0.03,1,1,-0.3400,-0.6799,41130.9625,1,
2026-09-02 10:30:56,ARBUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1118,0.1113,tp,0.500,0.000,-0.00006,0.05,1,1,0.5001,1.0001,84045.2750,1,
2026-09-02 10:31:50,TRUMPUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,2.2562,2.2427,tp,0.600,0.000,-0.00011,0.18,1,1,0.6001,1.2002,36267.4891,1,
2026-09-02 10:31:59,ETHFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.5590,0.5607,stop,-0.300,0.040,-0.00007,0.11,1,1,-0.3399,-0.6799,14782.0500,1,
2026-09-02 10:32:39,TIAUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3513,0.3524,stop,-0.300,0.040,0.00001,0.06,1,1,-0.3400,-0.6800,3402.5000,1,
2026-09-02 10:32:41,FILUSDC,adapt_l,long,0.6247,0.6247,2.0823,1.3015,0.7660,0.7819,tp,2.082,0.000,0.00019,0.15,1,1,2.0822,4.1643,45595.9857,1,
2026-09-02 10:33:42,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7810,0.7771,tp,0.500,0.000,-0.00002,0.02,1,1,0.5000,1.0000,40611.1000,1,
2026-09-02 10:33:43,FILUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.7797,0.7750,tp,0.600,0.000,-0.00002,0.02,1,1,0.6000,1.2000,46663.5107,1,
2026-09-02 10:34:41,ORDIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,3.8958,3.9075,stop,-0.300,0.040,-0.00010,0.17,1,1,-0.3399,-0.6798,2740.6250,1,
2026-09-02 10:34:42,ORDIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,3.8885,3.9079,stop,-0.500,0.040,-0.00014,0.23,1,1,-0.5399,-1.0797,9063.8650,0,
2026-09-02 10:34:46,ARBUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1122,0.1125,stop,-0.300,0.040,-0.00002,0.02,1,0,-0.3400,-0.6800,51927.5000,1,
2026-09-02 10:34:55,KAITOUSDC,adapt_s,short,0.2233,0.2233,0.7442,0.4651,0.3001,0.3015,stop,-0.465,0.040,-0.00010,0.20,1,1,-0.5050,-1.0101,52957.6158,1,
2026-09-02 10:35:38,WLDUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3618,0.3629,stop,-0.300,0.040,-0.00023,0.18,1,1,-0.3398,-0.6795,56287.6250,1,
2026-09-02 10:35:41,ARBUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1122,0.1127,stop,-0.500,0.040,-0.00004,0.03,1,1,-0.5400,-1.0799,144255.9100,1,
2026-09-02 10:35:52,WLFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0569,0.0571,stop,-0.300,0.040,-0.00022,0.36,1,1,-0.3398,-0.6796,207368.0000,1,
2026-09-02 10:36:21,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.9709,5.9888,stop,-0.300,0.040,-0.00006,0.05,1,1,-0.3399,-0.6799,12767.6000,1,
2026-09-02 10:36:23,UNIUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,5.9399,5.9874,stop,-0.800,0.040,-0.00031,0.24,1,1,-0.8397,-1.6794,17574.7895,0,
2026-09-02 10:36:25,SUIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7195,0.7217,stop,-0.300,0.040,-0.00019,0.20,1,0,-0.3398,-0.6796,70451.3333,1,
2026-09-02 10:36:28,TIAUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3515,0.3533,stop,-0.500,0.040,0.00001,0.08,1,1,-0.5400,-1.0800,43055.1250,1,
2026-09-02 10:37:12,XRPUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,1.3414,1.3454,stop,-0.300,0.040,-0.00032,0.26,1,1,-0.3397,-0.6794,112193.2333,1,
2026-09-02 10:37:12,XRPUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,1.3390,1.3457,stop,-0.500,0.040,-0.00041,0.33,1,1,-0.5396,-1.0792,250857.5179,1,
2026-09-02 10:37:23,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7817,0.7778,tp,0.500,0.000,-0.00004,0.03,1,0,0.5000,1.0001,3935.8000,1,
2026-09-02 10:38:40,ETHFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.5632,0.5604,tp,0.500,0.000,-0.00002,0.03,1,1,0.5000,1.0000,6593.8333,1,
2026-09-02 10:39:17,UNIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,5.9923,5.9444,tp,0.800,0.000,-0.00004,0.03,1,1,0.8000,1.6001,9551.0000,0,
2026-09-02 10:39:23,FILUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.7761,0.7800,tp,0.500,0.000,0.00002,0.02,1,1,0.5000,1.0000,106190.5000,1,
2026-09-02 10:39:35,BOMEUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,tp,0.500,0.000,0.00007,0.11,1,1,0.4999,0.9999,8097099.6667,1,
2026-09-02 10:39:40,ETHFIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.5629,0.5595,tp,0.600,0.000,-0.00003,0.05,1,1,0.6000,1.2001,20000.8000,1,
2026-09-02 10:40:09,ADAUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1966,0.1972,stop,-0.300,0.040,-0.00016,0.25,1,0,-0.3398,-0.6797,121160.6667,1,
2026-09-02 10:40:19,FILUSDC,adapt_s,short,0.5848,0.5848,1.9493,1.2183,0.7733,0.7827,stop,-1.218,0.040,-0.00070,0.56,1,1,-1.2576,-2.5153,50988.0308,1,
2026-09-02 10:40:20,FILUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.7785,0.7824,stop,-0.500,0.040,-0.00018,0.14,1,1,-0.5398,-1.0796,45256.2826,0,
2026-09-02 10:41:12,TIAUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3531,0.3513,tp,0.500,0.000,0.00001,0.08,1,1,0.5000,1.0000,4764.0000,1,
2026-09-02 10:43:51,UNIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,5.9211,5.9034,stop,-0.300,0.040,0.00002,0.02,1,1,-0.3400,-0.6800,11987.1429,1,
2026-09-02 10:45:03,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7834,0.7794,tp,0.500,0.000,-0.00010,0.08,1,0,0.5001,1.0002,10251.4000,1,
2026-09-02 10:45:03,FILUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.7840,0.7793,tp,0.600,0.000,-0.00010,0.08,1,1,0.6001,1.2002,41512.8571,1,
2026-09-02 10:45:18,CRVUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3736,0.3748,stop,-0.300,0.040,-0.00012,0.09,1,1,-0.3399,-0.6798,55067.7941,1,
2026-09-02 10:46:49,UNIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,5.9033,5.9388,tp,0.600,0.000,0.00008,0.06,1,1,0.5999,1.1998,14080.5714,1,
2026-09-02 10:47:11,CRVUSDC,adapt_s,short,0.4755,0.4755,1.5850,0.9906,0.3720,0.3756,stop,-0.991,0.040,-0.00078,0.62,1,1,-1.0299,-2.0597,50579.2000,1,
2026-09-02 10:50:58,ARBUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1115,0.1118,stop,-0.300,0.040,-0.00002,0.02,1,1,-0.3400,-0.6800,80827.1750,1,
2026-09-02 10:51:03,BOMEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,-0.00012,0.19,1,1,-0.3399,-0.6798,16920615.1538,1,
2026-09-02 10:51:12,WLFIUSDC,adapt_s,short,0.2000,0.2000,0.6667,0.4167,0.0569,0.0571,stop,-0.417,0.040,-0.00038,0.61,1,1,-0.4563,-0.9126,206589.7826,1,
2026-09-02 10:52:43,FILUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.7765,0.7804,tp,0.500,0.000,0.00004,0.03,1,1,0.5000,0.9999,16976.2500,1,
2026-09-02 10:52:51,ARBUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1118,0.1111,tp,0.600,0.000,-0.00004,0.03,1,1,0.6000,1.2001,109617.4600,1,
2026-09-02 10:54:47,CRVUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3748,0.3766,stop,-0.500,0.040,-0.00020,0.16,1,1,-0.5398,-1.0796,81458.1783,1,
2026-09-02 10:55:42,BIOUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.0253,0.0254,stop,-0.500,0.040,-0.00050,0.79,1,1,-0.5395,-1.0790,491530.0000,1,
2026-09-02 10:56:17,BNBUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,683.8750,685.5500,timeout,-0.245,0.040,0.00000,0.81,1,1,-0.2849,-0.5698,72.4855,1,
2026-09-02 10:56:37,TRUMPUSDC,adapt_s,short,0.3545,0.3545,1.1816,0.7385,2.2530,2.2400,timeout,0.575,0.040,-0.00051,0.81,1,1,0.5357,1.0713,38331.0614,1,
2026-09-02 10:59:08,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.9629,5.9808,stop,-0.300,0.040,-0.00002,0.02,1,1,-0.3400,-0.6800,6423.3333,1,
2026-09-02 10:59:09,UNIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,5.9641,5.9939,stop,-0.500,0.040,-0.00002,0.02,1,1,-0.5400,-1.0800,15594.9412,0,
2026-09-02 11:00:25,CRVUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3767,0.3748,tp,0.500,0.000,-0.00012,0.09,1,1,0.5001,1.0002,49831.6667,1,
2026-09-02 11:01:08,FILUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.7745,0.7784,tp,0.500,0.000,0.00006,0.05,1,0,0.4999,0.9999,10409.9500,1,
2026-09-02 11:01:32,NEOUSDC,adapt_s,short,0.1897,0.1897,0.6324,0.3952,2.0238,2.0318,stop,-0.395,0.040,-0.00080,0.64,1,1,-0.4344,-0.8689,729.1057,1,
2026-09-02 11:01:54,BTCUSDC,adapt_s,short,0.1179,0.1179,0.3929,0.2456,77185.8756,77375.4229,stop,-0.246,0.040,-0.00082,0.67,1,1,-0.2848,-0.5695,2.9945,1,
2026-09-02 11:01:56,SOLUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,99.4347,99.9319,stop,-0.500,0.040,0.00033,0.55,1,1,-0.5403,-1.0807,11791.6290,1,
2026-09-02 11:01:58,BNBUSDC,adapt_s,short,0.1400,0.1400,0.4667,0.2917,684.1765,686.1720,stop,-0.292,0.040,0.00000,0.74,1,1,-0.3317,-0.6633,56.3736,1,
2026-09-02 11:02:05,LTCUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,49.2182,49.3659,stop,-0.300,0.040,-0.00069,0.55,1,1,-0.3393,-0.6786,2406.0870,1,
2026-09-02 11:02:08,NEARUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,1.8637,1.8693,stop,-0.300,0.040,-0.00057,0.46,1,1,-0.3394,-0.6789,9360.0000,1,
2026-09-02 11:02:16,HBARUSDC,adapt_s,short,0.1746,0.1746,0.5821,0.3638,0.0733,0.0736,stop,-0.364,0.040,-0.00036,0.76,1,1,-0.4035,-0.8069,174384.8333,1,
2026-09-02 11:02:16,WIFUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1942,0.1948,stop,-0.300,0.040,-0.00027,0.43,1,1,-0.3397,-0.6795,56185.0333,1,
